SOURCE,FREQUENCY,GEOLEVEL,GEOID,GEONAME,MARKET,PERIOD,YEAR,QUARTER,MONTH,SUPPRESSED,TOT_LOANS,TOT_UPB,PCT_LOANS,PCT_UPB,TOT_LOANAMT,AVE_PAYMENT,AVE_MTMLTV,PCT_MTMLTV_LE60,PCT_MTMLTV_61_70,PCT_MTMLTV_71_80,PCT_MTMLTV_81_90,PCT_MTMLTV_91_100,PCT_MTMLTV_GT100,AVE_INTRATE,PCT_INTRATE_LT_3,PCT_INTRATE_3_4,PCT_INTRATE_4_5,PCT_INTRATE_5_6,PCT_INTRATE_GE_6,PCT_TERM_ARM_1_4,PCT_TERM_ARM_5PL,PCT_TERM_FRM_15,PCT_TERM_FRM_30,AVE_VANTAGESCR,PCT_VS_VERYPOOR,PCT_VS_POOR,PCT_VS_FAIR,PCT_VS_GOOD,PCT_VS_EXCELLENT,AVE_AGE_LOAN,PCT_TENURE_1_4,PCT_TENURE_5_7,PCT_TENURE_8_10,PCT_TENURE_11PL,PCT_GOVERNMENT,PCT_ENTERPRISE,PCT_OTHER
NMDB,Quarterly,Census Division,DNE,New England,All Mortgages,2023Q3,2023,3,9,0,,662.4,,5.6,,,51.4,68.7,15.6,9.2,4.3,2.1,0.1,3.8,28,36.8,16.4,8.9,10,7.7,2.5,9,80.8,748,0.7,4.2,7.3,46.2,41.6,48,73.8,9.5,6.3,10.5,13.2,49.8,37
NMDB,Quarterly,Census Division,DNE,New England,All Mortgages,2023Q4,2023,4,12,0,,665.2,,5.6,,,50.8,70,14.7,8.7,4.3,2.2,0.1,3.9,27.3,36,16.2,8.8,11.7,8,2.7,8.6,80.7,746,0.8,4.5,7.4,46.6,40.6,50,72.6,9.9,7,10.4,13.3,49.6,37.1
NMDB,Quarterly,Census Division,DNE,New England,All Mortgages,2024Q1,2024,1,3,0,,665,,5.6,,,50.2,71.6,13.7,8.3,4.2,2.1,0.1,4,26.9,35.4,16.2,8.8,12.8,8.1,2.8,8.4,80.7,749,0.8,4.3,7.1,44.6,43.2,52,71.7,10.7,7.3,10.3,13.4,49.5,37.1
NMDB,Quarterly,Census Division,DNE,New England,All Mortgages,2024Q2,2024,2,6,0,,669.6,,5.6,,,51.2,72.3,12.9,8.2,4.4,2.1,0.1,4,26.2,34.5,16.4,8.6,14.4,8.3,3,8.1,80.6,749,0.8,4.4,7.1,44.8,43,53,69.3,13.2,7.4,10.1,13.5,49.2,37.3
NMDB,Quarterly,Census Division,DNE,New England,All Mortgages,2024Q3,2024,3,9,0,,673.8,,5.6,,,49.5,72.8,12.2,8.1,4.5,2.3,0.1,4.1,25.4,33.4,16.5,8.6,16,8.2,3.3,7.7,80.8,749,0.8,4.6,6.9,43.7,43.9,54,65.4,16.9,7.6,10.1,13.6,49.2,37.1
NMDB,Quarterly,Census Division,DNE,New England,All Mortgages,2024Q4,2024,4,12,0,,676.1,,5.6,,,49.2,73.2,11.6,8.1,4.6,2.4,0.1,4.1,24.8,32.5,16.2,8.9,17.5,7.9,3.5,7.4,81.1,748,0.9,4.7,7.1,44.9,42.5,55,60.3,22,7.8,10,13.7,49.2,37.1
NMDB,Quarterly,Census Division,DNE,New England,All Mortgages,2025Q1,2025,1,3,0,,676.5,,5.6,,,48.8,73.9,11.1,8,4.7,2.3,0.1,4.2,24.4,31.9,15.9,8.9,19,7.6,3.8,7.2,81.4,749,1,4.9,6.8,42.2,45.1,57,54.9,27.3,7.8,10,13.9,49,37.2
NMDB,Quarterly,Census Division,DNE,New England,All Mortgages,2025Q2,2025,2,6,0,,674.4,,5.6,,,48.5,74.6,10.9,7.7,4.7,2,0.1,4.2,23.9,31.4,15.5,8.8,20.3,7.6,4,7,81.4,749,1,5,6.8,42.7,44.6,59,49.5,32.7,7.6,10.3,13.9,48.6,37.6
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2013Q1,2013,1,3,0,,274.8,,6,,,68.8,31.9,15,23.6,14.2,9.3,6.1,4.6,4.3,28.2,32.5,20.1,14.9,3.5,2.7,17.8,76.1,736,1.1,6,8.9,48,36.1,39,71.3,12.7,13.5,2.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2013Q2,2013,2,6,0,,274.7,,6,,,68.7,31.9,15.3,24.2,13.5,9.2,5.9,4.5,5.1,31.4,31.6,18.3,13.6,3.4,2.5,18,76.1,736,1,5.6,9,49.5,35,38,71.3,13.2,12,3.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2013Q3,2013,3,9,0,,272.8,,6,,,68.4,32.1,15.7,24.5,13.2,9,5.6,4.5,5.2,32.2,32.7,17.3,12.5,3.3,2.4,18.1,76.2,736,0.9,5.5,9.4,49.1,35.1,39,71.4,13.6,9.9,5.1,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2013Q4,2013,4,12,0,,271.6,,6,,,68,32.5,16.3,24.3,13.1,8.5,5.3,4.5,5.1,32.3,34,16.8,11.8,3.2,2.4,17.9,76.5,736,0.9,5.3,9.6,49.8,34.4,40,71.5,13.4,9.6,5.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2014Q1,2014,1,3,0,,269.7,,6,,,67.2,33.4,17.2,23.9,13,7.7,4.9,4.5,5.1,32.3,34.8,16.5,11.4,3.2,2.4,17.7,76.7,739,0.8,5.1,9.3,47.6,37.1,41,71,13.6,9.7,5.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2014Q2,2014,2,6,0,,269.6,,6,,,66.6,34.3,18,23.1,13.1,7,4.4,4.5,5,32.2,36,15.9,10.8,3.3,2.3,17.4,77,739,0.8,4.9,9.2,48.3,36.8,43,70.9,13.5,9.3,6.4,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2014Q3,2014,3,9,0,,269.2,,5.9,,,65.9,35.4,18.6,22.7,12.8,6.5,4,4.4,4.8,32,37.6,15.2,10.3,3.2,2.3,17.2,77.4,740,0.8,4.8,9.1,48.3,37,44,70.4,13.9,9.2,6.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2014Q4,2014,4,12,0,,268.6,,5.9,,,65.3,36.3,19.7,21.7,12.6,6.1,3.7,4.4,4.7,32.2,38.7,14.6,9.8,3.1,2.3,17,77.6,739,0.8,4.9,9.3,48.9,36.1,45,68.2,16.2,8.9,6.6,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2015Q1,2015,1,3,0,,268.8,,5.9,,,64.7,37.2,20.2,21.4,12,5.8,3.3,4.4,4.8,33.6,38.3,13.9,9.5,3,2.4,16.8,77.8,742,0.8,4.7,8.7,46.6,39.1,46,66.8,17.4,8.9,6.9,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2015Q2,2015,2,6,0,,268.2,,5.9,,,64.2,38.1,20.3,21.4,11.6,5.5,3,4.4,4.8,35.1,38,13.1,9,2.8,2.3,16.8,78.1,743,0.7,4.5,8.5,47.6,38.7,46,67.4,17,8.5,7.1,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2015Q3,2015,3,9,0,,267.6,,5.9,,,63.8,38.8,20.5,21.3,11.5,5.3,2.7,4.3,4.7,35.1,39.1,12.5,8.7,2.6,2.4,16.6,78.4,743,0.7,4.5,8.6,47.5,38.8,47,67.4,17.6,7.4,7.6,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2015Q4,2015,4,12,0,,265.3,,5.9,,,63.4,39.6,20.8,21,11.1,5.1,2.4,4.3,4.6,35.8,39.7,11.8,8.1,2.6,2.3,16.4,78.7,743,0.7,4.3,8.5,48.3,38.2,48,66,19.8,6.4,7.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2016Q1,2016,1,3,0,,263.2,,5.9,,,62.9,40.6,20.8,20.8,10.9,4.8,2.2,4.3,4.6,36.6,40,11.2,7.7,2.4,2.3,16.3,79,746,0.6,4,8.2,46.8,40.4,49,64.3,21.7,6.3,7.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2016Q2,2016,2,6,0,,263.8,,5.8,,,62.6,41.3,20.4,20.9,10.7,4.7,2,4.3,4.7,38.3,39.2,10.5,7.3,2.2,2.3,16.3,79.3,746,0.6,3.9,8,47.6,39.8,49,62.6,23.1,6.7,7.6,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2016Q3,2016,3,9,0,,266,,5.8,,,62.4,41.7,20.2,20.9,10.7,4.6,1.8,4.2,5.1,40.7,37.6,9.8,6.9,2,2.2,16.2,79.6,746,0.6,3.8,7.9,47.8,39.9,49,59.8,25.6,7.1,7.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2016Q4,2016,4,12,0,,264.8,,5.8,,,62,42.7,20.1,20.6,10.4,4.6,1.6,4.2,5.6,42.7,36,9.2,6.6,1.8,2.2,16.3,79.7,745,0.6,3.8,8,48.8,38.8,49,56.5,29,7,7.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2017Q1,2017,1,3,0,,263.5,,5.8,,,61.4,44.1,19.9,20.1,10.1,4.3,1.5,4.2,5.4,42.6,36.9,8.9,6.2,1.7,2.2,16.2,79.9,748,0.6,3.8,7.5,46.8,41.3,50,52.7,32.7,7,7.6,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2017Q2,2017,2,6,0,,263.7,,5.7,,,61,45.3,19.8,19.5,10,4,1.4,4.2,5.2,42.1,38.3,8.5,5.8,1.7,2.1,15.9,80.3,748,0.6,3.5,7.5,47.5,40.8,50,50.3,35.2,6.7,7.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2017Q3,2017,3,9,0,,263.7,,5.7,,,60.6,46.1,20,19,9.8,3.9,1.2,4.1,5,42.2,39.2,8.1,5.5,1.6,2.1,15.5,80.8,748,0.6,3.6,7.4,47.3,41.1,51,49.3,36.2,6.8,7.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2017Q4,2017,4,12,0,,263.9,,5.7,,,60.1,47,20,18.7,9.4,3.8,1.1,4.1,4.8,42.5,39.8,7.7,5.2,1.6,1.9,15.2,81.2,747,0.5,3.6,7.7,48.6,39.6,51,49.9,34.4,8,7.6,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2018Q1,2018,1,3,0,,263.3,,5.6,,,59.5,48.3,20.1,18,9,3.5,1,4.1,4.6,42.1,40.7,7.6,5,1.6,1.9,14.9,81.6,750,0.5,3.4,7.1,47,42,53,50.5,32.9,8.9,7.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2018Q2,2018,2,6,0,,263.6,,5.6,,,59.2,49,20.2,17.4,9,3.5,0.8,4.1,4.4,41,41.9,7.9,4.7,1.5,1.9,14.5,82.2,750,0.5,3.3,7,47.7,41.5,53,51.4,32.3,8.8,7.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2018Q3,2018,3,9,0,,263.9,,5.6,,,58.8,49.8,20.1,16.9,9,3.6,0.7,4.2,4.2,39.8,43.2,8.3,4.5,1.4,1.8,14,82.8,750,0.5,3.2,7.2,47.2,41.9,54,51.7,32,9.1,7.2,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2018Q4,2018,4,12,0,,263.5,,5.6,,,58.5,50.6,20,16.5,8.7,3.5,0.6,4.2,4,38.8,43.5,9.4,4.3,1.3,1.8,13.6,83.3,749,0.5,3.3,7.3,48.2,40.8,55,51.7,30.9,10.5,6.9,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2019Q1,2019,1,3,0,,262.6,,5.5,,,57.9,51.7,19.9,16.1,8.5,3.2,0.5,4.2,3.9,38,44.3,9.6,4.2,1.2,1.7,13.3,83.8,752,0.4,3.1,6.9,46.3,43.2,56,51.1,30.1,11.9,6.9,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2019Q2,2019,2,6,0,,264.5,,5.5,,,57.8,52,19.6,15.9,8.6,3.4,0.5,4.2,3.7,37.1,45.8,9.4,4,1.1,1.6,12.9,84.4,752,0.4,3,6.9,47.2,42.5,57,50.5,29.4,13,7.2,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2019Q3,2019,3,9,0,,267.5,,5.5,,,58,51.8,19,16.3,8.7,3.6,0.4,4.2,3.5,38.8,45.2,8.8,3.8,1,1.5,12.7,84.8,752,0.5,3,6.6,47.2,42.7,56,50.8,26.8,14.9,7.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2019Q4,2019,4,12,0,,268.7,,5.5,,,58,51.7,18.7,16.6,8.8,3.8,0.4,4.1,3.3,41.2,43.7,8.2,3.6,0.9,1.5,12.6,85,751,0.4,3.1,6.6,48.1,41.7,56,51.5,23.6,17.4,7.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2020Q1,2020,1,3,0,,271.3,,5.4,,,58,51.6,18.5,17.2,8.6,3.8,0.3,4.1,3.3,44,41.6,7.7,3.4,0.9,1.4,12.5,85.3,754,0.4,2.8,6.5,46.7,43.6,56,52.4,20.4,19.6,7.5,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2020Q2,2020,2,6,0,,278,,5.4,,,58.5,50.8,18.1,18.1,8.6,4.1,0.3,4,4.8,48.6,36.5,6.9,3.2,0.8,1.3,13.1,84.9,758,0.3,2.3,5.6,45.8,46,53,54.4,18,20.3,7.3,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2020Q3,2020,3,9,0,,288.2,,5.4,,,59,49.7,17.9,18.9,8.9,4.3,0.3,3.9,10,49.8,31.2,6.1,2.9,0.7,1.1,13.6,84.6,758,0.3,2,5.4,47.4,45,49,56.9,16.7,19.2,7.2,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2020Q4,2020,4,12,0,,299.5,,5.4,,,59.4,48.9,17.8,19.7,9.2,4.1,0.2,3.7,17.9,48,26,5.4,2.7,0.5,1,14.1,84.4,757,0.2,1.9,5.5,49.1,43.4,45,60.3,16.1,16.3,7.3,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2021Q1,2021,1,3,0,,309.6,,5.4,,,58.9,49.4,18.4,19.8,9.1,3,0.2,3.6,25.7,45.1,21.9,4.8,2.5,0.4,0.9,14.8,83.9,760,0.2,1.6,4.8,48,45.5,42,64.2,14.5,14.1,7.2,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2021Q2,2021,2,6,0,,316.8,,5.4,,,58.2,50.3,19.7,18.9,8.9,2.1,0.1,3.5,28.3,46.1,19,4.2,2.3,0.4,0.8,15.1,83.7,759,0.2,1.5,4.9,50.5,43.1,40,67.5,13.1,12.7,6.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2021Q3,2021,3,9,0,,323.5,,5.4,,,57.2,52.1,21.2,17.2,7.7,1.8,0.1,3.5,31.1,46.2,16.9,3.8,2.1,0.4,0.8,15.1,83.7,759,0.2,1.4,5.1,49.9,43.4,39,69.7,12.2,11.7,6.4,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2021Q4,2021,4,12,0,,329.8,,5.3,,,56.1,54.6,21.7,15.8,6.1,1.7,0.1,3.4,32.4,47.1,15.2,3.4,1.9,0.4,0.7,15,83.9,756,0.2,1.6,5.2,52.2,40.8,38,71.7,11.5,10.5,6.4,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2022Q1,2022,1,3,0,,331.2,,5.3,,,54.6,58.2,21.7,14.3,4.6,1.2,0.1,3.4,32.3,47.8,14.8,3.1,1.8,0.4,0.7,14.8,84.1,759,0.2,1.5,4.9,50,43.4,39,72.9,10.7,9.7,6.6,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2022Q2,2022,2,6,0,,332.4,,5.2,,,53.1,62.2,20.4,12.4,3.9,1.1,0,3.4,31.5,46.7,15.4,4.5,1.9,0.5,0.6,14.3,84.6,757,0.2,1.7,5.2,50.4,42.5,40,73.8,9.9,9.3,7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2022Q3,2022,3,9,0,,332.7,,5.2,,,51.9,66.2,18.9,10.4,3.3,1.2,0,3.5,30.7,45.5,15.3,6,2.5,0.5,0.6,13.8,85.1,757,0.2,1.8,5.5,49.3,43.1,41,74.4,9.3,8.6,7.8,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2022Q4,2022,4,12,0,,331.3,,5.2,,,50.6,69.9,17.5,8.5,3.1,1,0,3.5,30.2,44.8,15,6.3,3.7,0.5,0.6,13.4,85.5,756,0.3,2.1,6,49.2,42.5,43,74.7,8.9,7.6,8.9,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2023Q1,2023,1,3,0,,329.8,,5.1,,,49.5,73.1,15.9,7.2,3,0.8,0,3.6,29.8,44.2,14.7,6.5,4.7,0.5,0.6,13.1,85.9,759,0.3,2.1,5.7,46.3,45.6,46,74.9,8.5,6.5,10.1,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2023Q2,2023,2,6,0,,330,,5.1,,,48.7,74.9,14.5,6.6,3,1,0,3.6,29.2,43.3,14.4,6.6,6.4,0.5,0.5,12.6,86.3,758,0.3,2.2,5.9,46.2,45.3,47,75,8.2,6,10.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2023Q3,2023,3,9,0,,330.1,,5.1,,,48.1,76.1,13.4,6.4,3.1,1.1,0,3.7,28.6,42.3,14,6.5,8.5,0.5,0.5,12.2,86.7,757,0.4,2.5,5.9,45,46.1,49,74.7,7.9,6.3,11.1,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2023Q4,2023,4,12,0,,329.7,,5.1,,,47.5,77.4,12.2,6.2,3,1.2,0,3.8,28.1,41.6,13.7,6.4,10.2,0.5,0.5,11.8,87.1,756,0.5,2.7,6,45.1,45.7,51,73.7,8.1,7.1,11.1,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2024Q1,2024,1,3,0,,329,,5.1,,,46.9,78.8,10.8,6.1,3.1,1.2,0,3.8,27.6,40.9,13.5,6.4,11.6,0.5,0.5,11.5,87.5,759,0.5,2.7,5.6,43,48.2,53,72.9,8.8,7.4,10.9,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2024Q2,2024,2,6,0,,329.7,,5.1,,,46.6,79.3,9.8,6.4,3.3,1.2,0,3.9,27,39.9,13.2,6.2,13.7,0.5,0.5,11,87.9,758,0.5,2.8,5.6,43.4,47.8,54,69.8,12.1,7.4,10.8,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2024Q3,2024,3,9,0,,331.6,,5.1,,,46.4,79.3,9.1,6.7,3.6,1.4,0,4,26.2,38.7,12.8,6.2,16.1,0.5,0.5,10.6,88.4,759,0.5,2.9,5.5,42.3,48.7,55,64.3,17.5,7.5,10.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2024Q4,2024,4,12,0,,332.5,,5.1,,,46.2,79.3,8.5,7,3.6,1.6,0,4,25.6,37.8,12.4,6.4,17.8,0.5,0.5,10.2,88.8,757,0.5,3,5.7,43.6,47.2,57,57.1,24.7,7.6,10.6,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2025Q1,2025,1,3,0,,331.3,,5.1,,,45.7,79.7,8.2,6.9,3.8,1.4,0,4.1,25.2,37.2,12.2,6.4,19,0.5,0.5,9.9,89.1,759,0.6,3.1,5.5,41,49.8,58,49.7,32.1,7.5,10.7,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Enterprise Acquisitions,2025Q2,2025,2,6,0,,327.5,,5.1,,,44.9,80.4,8,6.7,3.8,1.1,0,4.1,25,37,12,6.3,19.6,0.5,0.5,9.7,89.3,759,0.6,3.2,5.5,41.1,49.6,61,42.7,39.1,7.1,11,0,100,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2013Q1,2013,1,3,0,,58.8,,3.9,,,94,3.2,2.7,5.3,13.8,47.4,27.7,4.6,0.7,29.9,31.2,28.3,9.9,2.5,0.7,3.3,93.6,681,3,14.9,19,52,11.1,33,82.1,10.9,4.8,2.2,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2013Q2,2013,2,6,0,,59.6,,3.9,,,93.5,3.2,2.8,5.3,14.5,49.4,24.7,4.5,0.9,34.5,29.4,26,9.2,2.4,0.6,3.2,93.8,681,3,14.2,19.4,52.9,10.5,34,79.5,13.6,4.6,2.3,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2013Q3,2013,3,9,0,,60.3,,4,,,92.9,3.3,2.8,5.6,15.5,50.5,22.2,4.5,0.9,35.4,30.8,24.3,8.5,2.3,0.6,3.1,93.9,680,3,14.2,20.1,52.1,10.5,35,76.6,16.6,4,2.8,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2013Q4,2013,4,12,0,,60.5,,3.9,,,92,3.4,3,6.2,17.7,50.3,19.4,4.5,0.9,35.2,32.4,23.4,8.1,2.1,0.7,3,94.2,679,3.1,14.9,19.8,52.1,10.2,36,73.2,20.1,3.8,3,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2014Q1,2014,1,3,0,,60.7,,3.9,,,91.1,3.6,3.2,7,21.6,48,16.6,4.5,0.9,35.1,33.5,22.7,7.8,2,0.8,3,94.2,681,2.8,14.4,19.5,52.2,11.1,38,71.1,22.1,3.6,3.1,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2014Q2,2014,2,6,0,,61.4,,3.9,,,90.2,3.7,3.4,7.7,25.3,45.4,14.4,4.4,0.9,34.9,35,21.8,7.4,1.9,0.9,2.9,94.3,683,2.7,14.2,19.2,52.7,11.3,39,69.3,23.9,3.5,3.3,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2014Q3,2014,3,9,0,,61.9,,3.9,,,89.3,3.8,3.6,8.9,27.9,43.2,12.5,4.4,0.9,35.4,35.9,20.9,7,1.9,1,2.8,94.3,682,2.6,14.5,19.6,52.1,11.2,40,66.7,26.4,3.4,3.4,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2014Q4,2014,4,12,0,,62.5,,4,,,88.4,3.9,4.1,9.9,30,40.9,11.2,4.4,0.9,36.4,36.2,19.8,6.6,1.8,1.1,2.8,94.3,681,2.7,14.7,19.9,51.5,11.2,41,63.8,29.4,3.3,3.5,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2015Q1,2015,1,3,0,,62.5,,3.9,,,87.6,4.1,4.5,11.2,31.4,39.5,9.3,4.4,0.9,38.4,35.3,19.1,6.3,1.6,1.2,2.7,94.4,684,2.7,14.2,19.5,51.5,12.2,43,62.6,30.2,3.6,3.6,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2015Q2,2015,2,6,0,,62.8,,3.9,,,87,4.2,4.7,12.1,32.4,38.4,8.2,4.3,0.9,41.1,34,18,6,1.6,1.2,2.6,94.6,684,2.6,13.9,19.4,51.8,12.3,43,63.1,29.3,3.9,3.7,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2015Q3,2015,3,9,0,,64.1,,3.9,,,86.6,4.3,5,13.4,32.4,37.7,7.4,4.3,0.9,42.3,34.6,16.7,5.6,1.6,1.2,2.5,94.7,684,2.5,13.8,19.9,51.7,12,43,63.7,28.4,4.2,3.7,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2015Q4,2015,4,12,0,,64.9,,4,,,86.1,4.3,5.3,14.7,32.3,36.9,6.5,4.3,0.9,43.7,34.6,15.5,5.2,1.5,1.2,2.4,94.9,682,2.5,14.1,20.6,51.2,11.6,43,63.9,27.8,4.7,3.6,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2016Q1,2016,1,3,0,,65.5,,3.9,,,85.4,4.6,5.7,16.3,32.3,35.5,5.7,4.2,0.9,45.4,34.1,14.7,4.9,1.4,1.1,2.4,95.1,685,2.3,13.4,20.3,51.5,12.5,43,63.5,27.6,5.4,3.6,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2016Q2,2016,2,6,0,,66.9,,4,,,85,4.8,6.3,17.1,32.4,34,5.4,4.2,0.9,47.9,33,13.7,4.6,1.3,1.1,2.3,95.3,686,2.2,13.1,20.2,52.1,12.4,43,62.7,27.1,6.8,3.5,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2016Q3,2016,3,9,0,,68.1,,4,,,84.6,5,6.7,18.2,32.2,32.5,5.4,4.1,1,50.6,31.3,12.8,4.3,1.2,1.1,2.2,95.5,684,2.5,13.8,20.1,51.3,12.3,43,62,26.4,8.3,3.4,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2016Q4,2016,4,12,0,,69.3,,4,,,84.1,5.3,7.1,19.3,31.9,31.3,5.1,4.1,1.2,53.1,29.8,11.8,4.1,1.2,1,2.2,95.6,681,2.5,14.3,21,51,11.3,43,61.2,25.6,9.8,3.3,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2017Q1,2017,1,3,0,,70,,4,,,83.5,5.6,7.8,20,32.6,29.6,4.5,4.1,1.2,53.4,30.5,11,3.9,1.1,1,2.1,95.7,684,2.6,13.5,20.8,50.8,12.3,43,59.8,26.4,10.5,3.3,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2017Q2,2017,2,6,0,,71.5,,4,,,83,5.9,8.6,20.4,32.6,28.6,4.1,4.1,1.1,52.9,31.9,10.4,3.7,1.2,1,2.1,95.7,685,2.5,13.1,20.4,51.8,12.3,44,58.9,26.7,11,3.3,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2017Q3,2017,3,9,0,,73.1,,4,,,82.5,6.4,9.6,20.1,32.8,27.1,4,4.1,1.1,52.6,32.9,9.9,3.5,1.2,1,2,95.8,684,2.3,13.5,21.1,50.9,12.2,44,59.3,25.5,11.9,3.3,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2017Q4,2017,4,12,0,,74,,4,,,81.9,6.9,10.5,20.5,32.8,25.6,3.7,4.1,1.1,52.7,33.4,9.5,3.3,1.2,0.9,1.9,96,682,2.5,13.9,21.3,50.4,11.9,44,60.5,23.1,13.1,3.2,100,0,0
NMDB,Quarterly,Census Division,DNE,New England,Government / Non-Conventional,2018Q1,2018,1,3,0,,74.4,,4,,,81.1,7.5,11.4,21.6,32.7,23.7,3.2,4.1,1,51.8,34.7,9.3,3.2,1.2,0.9,1.9,96.1,685,2.5,13.3,20.9,50.4,12.9,45,61.5,21.7,13.3,3.5,100,0,0
