SOURCE,FREQUENCY,GEOLEVEL,GEOID,GEONAME,MARKET,PERIOD,YEAR,QUARTER,MONTH,SUPPRESSED,TOT_LOANS,TOT_UPB,PCT_LOANS,PCT_UPB,TOT_LOANAMT,AVE_PAYMENT,AVE_MTMLTV,PCT_MTMLTV_LE60,PCT_MTMLTV_61_70,PCT_MTMLTV_71_80,PCT_MTMLTV_81_90,PCT_MTMLTV_91_100,PCT_MTMLTV_GT100,AVE_INTRATE,PCT_INTRATE_LT_3,PCT_INTRATE_3_4,PCT_INTRATE_4_5,PCT_INTRATE_5_6,PCT_INTRATE_GE_6,PCT_TERM_ARM_1_4,PCT_TERM_ARM_5PL,PCT_TERM_FRM_15,PCT_TERM_FRM_30,AVE_VANTAGESCR,PCT_VS_VERYPOOR,PCT_VS_POOR,PCT_VS_FAIR,PCT_VS_GOOD,PCT_VS_EXCELLENT,AVE_AGE_LOAN,PCT_TENURE_1_4,PCT_TENURE_5_7,PCT_TENURE_8_10,PCT_TENURE_11PL,PCT_GOVERNMENT,PCT_ENTERPRISE,PCT_OTHER
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2016Q1,2016,1,3,0,1226,282.3,11.3,17,300.8,1533,73.4,18.1,23.3,19.6,18.4,18.6,2,4.3,1.2,45,34.8,12.4,6.5,2.1,1.6,2.8,93.5,695,1.5,10.4,19.5,54.5,14.2,45,66.8,23.4,3.6,6.2,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2016Q2,2016,2,6,0,1235,288.6,11.3,17.1,307.4,1519,72.8,20,23,18.3,19.7,17.2,1.9,4.2,1.2,47.4,33.6,11.6,6.1,1.9,1.6,2.8,93.7,695,1.5,10.2,19.3,54.7,14.3,44,66.2,22.9,5,5.9,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2016Q3,2016,3,9,0,1247,295.7,11.3,17.2,314.9,1514,72.3,22.2,21.9,17.1,21,16,1.7,4.2,1.4,50.2,31.7,10.9,5.8,1.8,1.6,2.8,93.9,694,1.6,10.3,19.7,54.2,14.2,44,65.1,23.1,6.2,5.7,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2016Q4,2016,4,12,0,1249,299.7,11.2,17.2,319.1,1536,71.7,23.9,20.7,17.3,20.9,15.6,1.5,4.1,1.6,52.3,30.3,10.2,5.6,1.7,1.5,2.8,94,692,1.6,11,20.2,53.3,14,44,63.3,23.9,7.3,5.5,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2017Q1,2017,1,3,0,1256,304.3,11.2,17.2,324.1,1590,71.1,26.1,19.3,17.4,21,14.9,1.3,4.1,1.6,52.2,31.2,9.7,5.3,1.6,1.5,2.8,94.2,695,1.5,10.6,19.7,53.3,14.9,44,61.8,25,7.9,5.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2017Q2,2017,2,6,0,1268,310.9,11.2,17.3,331.4,1600,70.6,28.2,17.6,17.9,20.8,14.2,1.3,4.1,1.6,51.7,32.5,9.2,5,1.6,1.4,2.7,94.3,696,1.5,10.3,19.5,53.4,15.2,44,60.6,25.7,8.7,5.1,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2017Q3,2017,3,9,0,1275,316,11.2,17.3,337.3,1616,70.1,30,16.2,18.4,20.3,13.7,1.3,4.1,1.5,51.2,33.6,8.9,4.8,1.6,1.4,2.7,94.3,695,1.5,10.7,19.3,53.3,15.2,45,60.8,24.8,9.5,5,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2017Q4,2017,4,12,0,1269,317.4,11.1,17.2,339.3,1634,69.6,31.7,15.3,18.8,19.7,13.3,1.2,4.1,1.4,50.8,34.5,8.6,4.7,1.4,1.4,2.6,94.6,694,1.6,11.1,19.6,53.1,14.6,46,61.5,23.1,10.5,4.9,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2018Q1,2018,1,3,0,1269,319.6,11.1,17.2,342.5,1670,68.8,33.1,15,19.3,19.1,12.5,1,4.1,1.4,49.9,35.6,8.6,4.5,1.4,1.3,2.6,94.7,697,1.6,10.4,18.8,53.3,15.9,47,62.2,22.1,10.8,4.8,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2018Q2,2018,2,6,0,1272,322.7,11,17.1,346.5,1690,68.3,34.1,14.9,19.5,18.3,12.2,1,4.1,1.3,48,36.9,9.4,4.4,1.3,1.3,2.5,94.9,698,1.5,10.3,18.7,53.5,16,48,62.9,21.3,10.8,5,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2018Q3,2018,3,9,0,1274,326.1,11,17,350.9,1721,67.8,34.9,14.9,19.6,17.8,11.8,1.1,4.1,1.3,46,38.1,10.3,4.3,1.2,1.3,2.4,95.1,697,1.6,10.7,18.7,53,16.1,48,63.3,20.7,11,5.1,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2018Q4,2018,4,12,0,1279,329.6,11,17,355.6,1751,67.3,35.7,14.9,19.6,17.2,11.5,1.1,4.2,1.2,44.3,38.6,11.7,4.2,1.1,1.2,2.4,95.3,696,1.7,11.1,19,52.3,16,50,63.4,19.9,11.4,5.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2019Q1,2019,1,3,0,1284,332.9,11,17,360.1,1777,66.8,36.5,15.1,19.4,16.5,11.5,1,4.2,1.2,43,39.4,12.3,4.1,1,1.3,2.3,95.4,698,1.6,10.9,18.2,52.2,17.1,51,62.8,19.7,11.8,5.6,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2019Q2,2019,2,6,0,1290,338.3,11,17,366.3,1750,66.9,36.8,15,18.6,16.2,12.3,1.2,4.2,1.1,42.1,40.6,12.1,4,0.9,1.3,2.2,95.6,698,1.5,10.9,18.3,52.3,17.1,51,61.3,20.3,12.1,6.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2019Q3,2019,3,9,0,1295,344.1,10.9,17,372.6,1726,67.2,36.7,14.7,17.6,15.6,14,1.5,4.1,1.2,43.8,39.8,11.3,3.9,0.8,1.3,2.2,95.8,697,1.7,11.1,18.6,51.5,17.1,52,60.5,19.8,12.8,7,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2019Q4,2019,4,12,0,1293,346.9,10.9,17,375.5,1727,67.5,36.4,14.3,17,15.3,15.4,1.6,4.1,1.5,46.6,37.9,10.3,3.8,0.6,1.2,2.1,96,696,1.8,11.6,18.8,50.8,17,52,60.2,18.4,13.8,7.6,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2020Q1,2020,1,3,0,1293,349.5,10.8,16.9,378.6,1741,67.8,36.2,14.1,16.4,14.9,16.6,1.7,4,2.4,49.6,35.1,9.4,3.6,0.6,1.2,2.1,96.2,697,1.6,11.5,18.6,50.5,17.8,52,59.9,17,15,8,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2020Q2,2020,2,6,0,1278,348.4,10.8,16.8,376.9,1614,68.1,35.8,13.8,15.9,14.3,18.3,1.9,4,5.4,51,31.4,8.6,3.5,0.5,1.2,2,96.3,705,1,9.5,17.9,52.2,19.3,52,59.1,16.4,15.9,8.6,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2020Q3,2020,3,9,0,1257,346.4,10.6,16.7,373.9,1625,68.4,35.5,13.5,15.4,13.8,19.8,2,3.9,11.1,49.7,27.7,8.1,3.5,0.4,1.1,1.9,96.5,706,0.8,8.8,18.2,52.9,19.3,52,58.2,17.1,15.5,9.2,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2020Q4,2020,4,12,0,1232,344.8,10.5,16.6,370.7,1613,68.4,35.3,13.4,14.7,14.1,20.8,1.7,3.8,18.2,46.4,24.4,7.5,3.4,0.3,1.1,1.9,96.7,705,0.7,8.7,18.9,52.9,18.8,51,58.1,17.8,14.2,9.9,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2021Q1,2021,1,3,0,1200,338.9,10.4,16.3,363.7,1639,67.6,36.2,13.5,14.2,15.8,19.1,1.1,3.7,25.2,42.6,21.7,7.1,3.4,0.2,1.1,1.9,96.8,710,0.6,7.6,17.8,54.2,19.9,50,59,17.4,13.4,10.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2021Q2,2021,2,6,0,1169,334.9,10.3,16.2,358.8,1692,66.4,37.5,13.4,14.1,19.2,14.9,0.9,3.6,29.5,40.7,19.8,6.7,3.3,0.2,1.1,1.9,96.9,709,0.5,7.6,17.8,54.4,19.7,50,60,16.8,12.7,10.5,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2021Q3,2021,3,9,0,1141,332.8,10.2,16,356.4,1730,64.9,39.6,13.5,14.6,20.8,10.8,0.7,3.5,33.3,38.9,18.2,6.4,3.2,0.1,1,1.9,96.9,709,0.6,7.8,18,53.6,20,50,60.8,16.4,12.1,10.8,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2021Q4,2021,4,12,0,1119,332.4,10.1,15.9,356,1770,63.1,42,13.5,16.6,18.8,8.3,0.6,3.5,35.7,38.1,17,6,3.1,0.1,1,1.9,97,708,0.7,8.3,18.2,53.3,19.6,50,61.5,15.9,11.4,11.2,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2022Q1,2022,1,3,0,1101,331.3,10,15.8,355.8,1833,60.9,44.9,14,19.9,14.7,6.1,0.4,3.5,36.2,38.4,16.6,5.8,3.1,0.1,1,1.9,97,710,0.7,8,17.3,53,20.9,51,62.1,15.3,10.9,11.7,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2022Q2,2022,2,6,0,1098,335.7,10,15.8,361.5,1882,59,48,15.2,20.3,11.2,4.9,0.4,3.5,35.2,37.6,17.5,6.6,3,0.1,1,1.8,97.1,709,0.9,8.7,17.4,52.3,20.7,52,62.9,14,10.8,12.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2022Q3,2022,3,9,0,1102,341.4,10,15.8,368.7,1942,57.8,49.8,17.5,18.3,9,5,0.4,3.6,34.2,36.4,18.2,8,3.1,0.1,0.9,1.8,97.2,707,1,9.5,17.1,51.9,20.5,53,63.5,13.1,10.3,13.1,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2022Q4,2022,4,12,0,1110,346.1,10,15.8,375.1,2000,56.8,51.4,19,16.4,7.5,5.3,0.4,3.6,33.5,35.6,17.9,8.5,4.4,0.1,0.9,1.7,97.3,704,1.3,10.6,17.4,50.3,20.3,55,63.9,12.5,9.3,14.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2023Q1,2023,1,3,0,1115,349.4,10,15.7,380.3,2040,56.4,52.2,19.8,15,6.9,5.6,0.5,3.6,33,34.9,17.7,9.3,5.2,0.1,0.9,1.6,97.4,706,1.4,10.4,16.7,50.2,21.3,56,64.2,11.9,8.4,15.4,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2023Q2,2023,2,6,0,1127,356.1,10,15.7,388.7,2064,56.7,52.2,19.7,13.8,6.7,6.9,0.6,3.7,32.1,33.9,17.3,10.2,6.5,0.1,0.8,1.6,97.4,705,1.6,10.8,16.6,49.7,21.3,58,64.2,11.4,8.1,16.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2023Q3,2023,3,9,0,1138,362.7,10,15.7,397.1,2095,57.1,51.8,19.4,13.1,6.6,8.1,0.9,3.8,31.4,32.9,16.9,10.5,8.4,0.1,0.8,1.5,97.5,703,1.8,11.7,16.6,48.4,21.5,59,63.8,11,8.6,16.6,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2023Q4,2023,4,12,0,1148,367.8,10,15.7,403.9,2181,57.4,51.8,19.2,12.4,6.7,9,1,3.8,30.8,32.2,16.6,10.4,10,0.1,0.8,1.5,97.6,701,2,12.7,16.3,47.6,21.4,61,62.7,11.1,9.6,16.5,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2024Q1,2024,1,3,0,1156,371.9,10,15.6,410,2211,57.2,52.5,18.9,11.7,6.7,9.4,0.8,3.9,30.2,31.6,16.9,10.6,10.7,0.4,0.8,1.4,97.4,703,2.1,12.3,15.9,47.3,22.5,62,61.6,11.8,10.1,16.4,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2024Q2,2024,2,6,0,1165,377.4,10,15.5,417.2,2253,57,53.4,18.4,10.9,6.8,9.8,0.7,3.9,29.5,30.8,17.3,10.7,11.8,0.8,0.7,1.4,97.1,703,2.1,12.2,15.9,47.2,22.6,64,59.9,13.3,10.4,16.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2024Q3,2024,3,9,0,1176,383.7,10,15.5,425.1,2279,56.6,54.7,17.6,10.1,7.2,9.8,0.5,4,28.8,30.1,17.6,11.1,12.5,1.1,0.7,1.3,96.9,702,2.2,12.6,15.6,46.6,23,65,56.6,16.4,10.7,16.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2024Q4,2024,4,12,0,1183,388.6,10,15.4,431.6,2301,56.2,56.2,16.6,9.5,7.8,9.4,0.5,4,28.1,29.4,17.3,11.8,13.3,1.2,0.7,1.3,96.9,701,2.3,13,15.7,46.4,22.6,66,51.9,20.8,11,16.3,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2025Q1,2025,1,3,0,1190,393,10,15.4,437.9,2359,55.7,57.7,15.7,9.1,8.6,8.5,0.4,4.1,27.6,28.8,17,11.9,14.7,1.2,0.7,1.2,96.9,702,2.4,13.2,15.4,45.3,23.7,68,46.7,25.9,10.9,16.5,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Government / Non-Conventional,2025Q2,2025,2,6,0,1186,391.9,10.1,15.3,438.2,2439,54.9,59.4,14.9,8.7,9.3,7.3,0.3,4.1,27.4,28.5,16.8,11.9,15.4,1.3,0.7,1.2,96.9,702,2.3,13.4,15.2,45.5,23.5,70,41.6,30.8,10.4,17.2,100,0,0
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2013Q1,2013,1,3,0,2301,781,16.6,30.5,856.6,1978,77.9,33.5,9.7,11.1,9.5,8.8,27.3,6,4.9,7.5,10.2,21.5,55.9,2.8,40.4,12,44.7,697,3.1,15.2,15.1,42.1,24.4,82,17.9,35.2,38.1,8.9,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2013Q2,2013,2,6,0,2240,764.5,16.5,30.3,839.8,1967,75.6,34.9,10.5,11.6,9.6,8.8,24.7,6,5.2,8.6,10.5,20.9,54.7,3.1,39.8,12.1,45,699,2.8,14.4,14.9,43.6,24.3,83,19.2,30.3,40.2,10.3,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2013Q3,2013,3,9,0,2179,745.3,16.3,30.1,820.8,1977,72.9,36.8,11.2,12,9.7,8.4,21.8,5.9,5.4,9.5,11.1,20.5,53.6,3.4,39.1,12.3,45.2,701,2.7,13.8,15.1,43.7,24.7,84,20.8,25.2,41.5,12.6,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2013Q4,2013,4,12,0,2128,729.3,16.2,29.9,805.4,1979,70.1,39.2,12.2,12,9.8,8.2,18.6,5.9,5.5,10.1,11.8,20.2,52.4,3.8,38.3,12.3,45.5,703,2.5,13.3,15.2,44.2,24.8,85,22.2,20,43.9,13.9,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2014Q1,2014,1,3,0,2090,718.3,16.2,29.9,796.4,1991,67.3,41.8,13,12,9.8,7.8,15.6,5.9,5.5,10.5,12.5,19.9,51.6,4.1,37.8,12.3,45.7,706,2.4,12.6,14.9,44.1,26,86,23.3,15.5,46.3,14.9,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2014Q2,2014,2,6,0,2063,714.4,16.2,29.9,794.3,1976,64.7,44.4,13.6,12.2,9.5,7.4,12.8,5.8,5.6,11,13.2,19.6,50.5,4.5,37.2,12.3,46,707,2.1,12.1,14.7,45.1,26,87,24.8,11.2,46.9,17.1,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2014Q3,2014,3,9,0,2039,711.5,16.2,29.9,792.9,2017,62.5,47,14.1,12.3,9.2,7,10.4,5.8,5.7,11.6,14.1,19.3,49.3,4.8,36.4,12.4,46.4,710,2,11.5,14.6,45,26.9,87,26.3,8.1,47,18.7,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2014Q4,2014,4,12,0,2015,709.1,16.2,30,791.7,1997,60.7,49.4,14.2,12.4,8.8,6.5,8.6,5.7,5.8,12.2,14.8,18.9,48.2,5.2,35.7,12.3,46.8,711,1.8,11,14.4,45.9,26.8,88,27.6,6.9,45,20.5,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2015Q1,2015,1,3,0,1990,706,16.2,30.1,790.2,2015,59.3,51.3,14.3,12.4,8.6,6.1,7.4,5.7,6,13.2,15,18.6,47.2,5.4,35.2,12.4,47,714,1.8,10.5,14.1,44.9,28.7,89,28.6,6.3,42.7,22.4,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2015Q2,2015,2,6,0,1965,702.1,16.1,30,787.4,2029,58.3,52.6,14.3,12.6,8.3,5.7,6.5,5.6,6.2,14.3,15.3,18.2,46,5.7,34.4,12.5,47.4,715,1.7,10.1,13.7,45.7,28.7,89,30.2,5.3,39.2,25.3,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2015Q3,2015,3,9,0,1946,701.7,16.1,30,788.2,2066,57.5,53.9,14.2,12.8,7.9,5.3,5.9,5.6,6.4,15.1,15.9,17.8,44.8,6,33.6,12.5,47.9,717,1.6,9.9,13.5,45.6,29.4,89,31.9,5.1,34.2,28.8,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2015Q4,2015,4,12,0,1856,683.6,16,30.1,767.1,2110,56.5,55.1,14.4,12.8,7.6,4.8,5.3,5.5,6.7,16.5,16.7,17.3,42.8,6.5,32.4,12.7,48.4,719,1.5,9.3,13.2,46.2,29.9,88,34.3,5.3,29.2,31.2,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2016Q1,2016,1,3,0,1794,669.5,15.9,30,751.7,2130,55.4,56.8,14.5,12.8,7.1,4.3,4.5,5.4,6.8,18,17.3,16.8,41.3,6.9,31.1,13,49.1,722,1.4,8.9,12.7,45.6,31.4,87,36.4,5.7,25.5,32.4,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2016Q2,2016,2,6,0,1774,672.4,15.9,30.1,754.6,2144,54.2,58.5,14.6,12.7,6.6,3.9,3.7,5.4,7.1,19.7,17.1,16.4,39.7,7.3,29.8,13.2,49.7,724,1.4,8.5,12.1,46.3,31.7,86,38.3,6.2,21.3,34.3,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2016Q3,2016,3,9,0,1754,675.7,15.9,30.2,758.2,2177,53.2,60.3,14.7,12.5,6.2,3.3,3,5.3,7.6,21.5,16.8,16,38.1,7.6,28.9,13.3,50.2,726,1.4,7.9,11.9,46.2,32.6,85,39.4,7.1,17.3,36.3,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2016Q4,2016,4,12,0,1742,679.7,15.9,30.3,762.7,2197,52.3,61.7,14.9,12.3,5.8,2.8,2.5,5.2,7.9,23.4,16.7,15.4,36.6,7.8,27.9,13.3,51,727,1.3,7.6,11.7,47.1,32.3,84,40.3,8.2,13.4,38.1,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2017Q1,2017,1,3,0,1724,680.2,15.9,30.3,764,2263,51.5,63.1,15.1,11.8,5.4,2.4,2.1,5.2,7.9,24.1,17.6,15,35.4,8,27.2,13.2,51.6,730,1.3,7.3,11,45.7,34.7,84,40.6,9.6,10.1,39.7,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2017Q2,2017,2,6,0,1714,687.4,15.9,30.3,772.1,2284,50.9,64,15.3,11.7,5.1,2.2,1.8,5.1,7.9,24.8,18.5,14.5,34.2,8.3,26.3,13,52.5,732,1.2,6.8,10.6,46.4,35,83,41.3,10.9,7.1,40.7,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2017Q3,2017,3,9,0,1707,697.4,15.9,30.5,783.1,2324,50.4,64.9,15.4,11.6,4.7,2,1.4,5.1,7.9,25.8,19.2,14.2,33,8.4,25.3,12.9,53.4,734,1.1,6.5,10.2,46.3,35.9,82,42.1,12.1,4.9,40.9,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2017Q4,2017,4,12,0,1703,706.8,16,30.8,793.6,2387,49.9,65.7,15.4,11.6,4.3,1.9,1.2,5,7.9,26.7,20.1,13.7,31.6,8.7,24.3,12.7,54.2,735,1.1,6.1,10,47.4,35.4,81,43.8,12.3,4.1,39.7,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2018Q1,2018,1,3,0,1694,712.6,16.1,30.9,800,2441,49.3,66.9,15.3,11.2,4,1.6,1,5,7.8,27,21.4,13.3,30.5,9.2,23.5,12.5,54.8,738,1,5.7,9.5,45.8,38,81,45.3,12.3,3.7,38.7,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2018Q2,2018,2,6,0,1692,725.5,16.1,31.1,814.1,2439,48.8,68,15,11.1,3.7,1.5,0.8,5,7.6,27.2,23,13,29.3,9.8,22.4,12.2,55.5,740,0.9,5.5,9,46.8,37.8,80,47,12.7,3.1,37.2,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2018Q3,2018,3,9,0,1692,736.9,16.2,31.2,827.2,2500,48.4,68.8,14.9,10.9,3.5,1.4,0.6,4.9,7.3,27.3,24.4,12.7,28.2,10.2,21.5,11.8,56.5,741,0.9,5.4,8.8,46.4,38.5,79,48.3,13.3,3,35.4,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2018Q4,2018,4,12,0,1696,744.9,16.3,31.4,837.2,2557,48,69.6,14.6,10.6,3.3,1.3,0.5,4.9,7.1,27.1,24.9,13.6,27.3,10.6,20.6,11.6,57.1,740,0.9,5.3,8.9,47.1,37.9,78,49.4,13.6,3.2,33.9,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2019Q1,2019,1,3,0,1698,751.4,16.4,31.5,846.3,2595,47.7,70.2,14.5,10.5,3.1,1.2,0.4,4.9,6.9,27.4,26,13.3,26.4,10.9,20,11.5,57.6,744,0.8,5.1,8.5,45.3,40.3,78,49.9,14.1,3.5,32.5,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2019Q2,2019,2,6,0,1713,767.2,16.5,31.7,863.7,2563,47.8,69.9,14.6,10.8,3.2,1.2,0.4,4.9,6.9,28.1,26.7,13,25.3,11.2,19.2,11.4,58.2,745,0.7,4.7,8.2,46.3,40.1,77,50.4,14.8,3.7,31.1,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2019Q3,2019,3,9,0,1721,778,16.6,31.7,875.3,2570,48,69.4,14.6,11.2,3.3,1.2,0.4,4.8,7.1,29.7,26.3,12.6,24.3,11.5,18.5,11.4,58.6,746,0.7,4.5,8,45.9,40.8,76,50.8,15.1,4.3,29.8,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2019Q4,2019,4,12,0,1732,793.1,16.6,31.8,891,2577,48.2,68.9,14.6,11.5,3.5,1.2,0.3,4.8,7.4,31,26.2,12.1,23.3,11.7,17.9,11.4,59,746,0.7,4.5,7.8,46.6,40.5,75,51.5,15,5.1,28.5,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2020Q1,2020,1,3,0,1727,799.1,16.6,31.8,898.3,2712,48.3,68.6,14.5,11.7,3.7,1.2,0.3,4.7,7.9,32.5,25.3,11.7,22.6,12,17.5,11.4,59.1,749,0.7,4.3,7.5,44.5,43,75,51.5,14.8,6,27.6,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2020Q2,2020,2,6,0,1680,780.4,16.4,31.4,877.2,2515,48.2,68.8,14.3,11.6,3.8,1.2,0.3,4.7,9.2,33.6,23.6,11.4,22.2,11.9,17.5,11.8,58.7,753,0.6,3.8,6.9,42.7,46.1,76,50.5,15.2,6.9,27.3,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2020Q3,2020,3,9,0,1606,750.4,16,30.8,844.8,2601,47.8,69.3,14,11.5,3.8,1.2,0.3,4.6,10.7,33.9,22.2,11.2,22.1,11.5,17.8,12.2,58.5,754,0.4,3.5,6.8,43.5,45.8,77,49.2,15.7,7.7,27.4,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2020Q4,2020,4,12,0,1535,722.2,15.5,30.2,812.4,2604,47.4,69.8,13.7,11.5,3.6,1.1,0.2,4.6,13.1,33.2,20.8,10.9,21.9,10.9,18,12.7,58.4,753,0.4,3.4,6.8,45,44.4,78,48.2,16.6,7.7,27.5,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2021Q1,2021,1,3,0,1489,707.9,15.3,29.9,794.7,2534,46.7,71,13.5,11.1,3.3,1,0.2,4.5,16.6,32,19.3,10.7,21.5,10.3,17.7,13.1,58.9,756,0.4,3.1,6.5,44,46,77,48.7,16.5,7.5,27.3,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2021Q2,2021,2,6,0,1485,724.2,15.3,30,808,2535,46.2,71.7,13.4,11,2.9,0.8,0.1,4.4,19.8,32,17.8,10,20.3,9.8,16.8,13.3,60.1,755,0.3,2.9,6.2,46,44.5,75,51.2,15.6,7.2,25.9,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2021Q3,2021,3,9,0,1492,747.1,15.4,30.1,829.5,2573,45.4,73,13.4,10.4,2.5,0.6,0.1,4.3,22.9,31.6,16.7,9.5,19.2,9.6,15.9,13.4,61.2,756,0.3,2.8,6.1,45.9,44.9,72,53.1,15,7.2,24.7,0,0,100
NMDB,Quarterly,Census Division,DPAC,Pacific,Other Conventional Market,2021Q4,2021,4,12,0,1514,782.4,15.5,30.4,864,2611,44.7,74.5,13.3,9.5,2.2,0.5,0.1,4.2,25.9,31.4,15.8,8.9,18,9.5,15,13.2,62.3,755,0.3,2.7,6.1,47.8,43.1,70,55.2,14.5,6.9,23.4,0,0,100
